iter	Passed	Remaining
402	10880	14903
403	10908	14877
404	10937	14853
405	10963	14824
406	10986	14793
407	11013	14766
408	11037	14735
409	11064	14707
410	11088	14676
411	11115	14649
412	11141	14621
413	11166	14592
414	11191	14562
415	11216	14533
416	11242	14504
417	11267	14475
418	11296	14451
419	11322	14422
420	11346	14391
421	11372	14363
422	11397	14334
423	11423	14305
424	11447	14275
425	11473	14247
426	11497	14217
427	11523	14189
428	11549	14160
429	11577	14135
430	11603	14107
431	11628	14078
432	11654	14049
433	11678	14019
434	11704	13991
435	11729	13962
436	11755	13934
437	11779	13904
438	11805	13875
439	11830	13847
440	11856	13818
441	11879	13787
442	11906	13760
443	11932	13732
444	11956	13703
445	11982	13674
446	12005	13644
447	12032	13617
448	12056	13587
449	12081	13557
450	12104	13527
451	12128	13497
452	12153	13468
453	12176	13436
454	12202	13409
455	12228	13381
456	12256	13356
457	12281	13327
458	12305	13297
459	12332	13270
460	12357	13241
461	12383	13214
462	12407	13184
463	12433	13157
464	12459	13129
465	12484	13100
466	12509	13072
467	12533	13042
468	12564	13020
469	12590	12992
470	12616	12964
471	12639	12934
472	12665	12906
473	12692	12879
474	12716	12849
475	12742	12823
476	12766	12793
477	12792	12765
478	12819	12738
479	12844	12710
480	12869	12682
481	12897	12656
482	12924	12630
483	12952	12604
484	12984	12583
485	13010	12555
486	13035	12526
487	13060	12498
488	13086	12471
489	13111	12442
490	13135	12413
491	13159	12384
492	13185	12356
493	13212	12330
494	13238	12302
495	13277	12287
496	13302	12258
497	13326	12229
498	13352	12201
499	13376	12172
500	13403	12145
501	13427	12116
502	13453	12089
503	13478	12060
504	13505	12034
505	13533	12009
506	13557	11980
507	13584	11953
508	13608	11924
509	13632	11895
510	13657	11866
511	13683	11839
512	13709	11811
513	13737	11786
514	13760	11756
515	13786	11729
516	13812	11701
517	13837	11674
518	13863	11646
519	13887	11617
520	13913	11590
521	13939	11562
522	13971	11540
523	13998	11514
524	14023	11485
525	14048	11457
526	14073	11429
527	14100	11403
528	14125	11374
529	14151	11347
530	14175	11318
531	14200	11291
532	14224	11262
533	14249	11234
534	14273	11205
535	14299	11177
536	14322	11148
537	14349	11122
538	14376	11095
539	14400	11067
540	14427	11040
541	14451	11011
542	14476	10984
543	14504	10958
544	14535	10935
545	14576	10919
546	14604	10893
547	14630	10866
548	14656	10839
549	14680	10810
550	14706	10783
551	14730	10754
552	14756	10727
553	14780	10698
554	14804	10670
555	14829	10641
556	14854	10614
557	14880	10586
558	14907	10560
559	14933	10533
560	14957	10505
561	14984	10478
562	15011	10451
563	15038	10425
564	15066	10399
565	15093	10373
566	15120	10347
567	15144	10318
568	15172	10292
569	15200	10266
570	15227	10240
571	15253	10213
572	15281	10187
573	15305	10159
574	15330	10131
575	15356	10104
576	15381	10076
577	15405	10048
578	15430	10020
579	15459	9995
580	15485	9968
581	15510	9940
582	15534	9912
583	15561	9885
584	15585	9857
585	15612	9830
586	15635	9802
587	15660	9774
588	15686	9747
589	15719	9724
590	15745	9697
591	15769	9669
592	15794	9641
593	15819	9614
594	15845	9586
595	15869	9558
596	15895	9532
597	15921	9505
598	15947	9477
599	15972	9450
600	15998	9423
601	16023	9396
602	16048	9368
603	16077	9342
604	16102	9315
605	16127	9287
606	16153	9260
607	16178	9233
608	16204	9206
609	16228	9178
610	16255	9151
611	16279	9124
612	16305	9097
613	16329	9069
614	16355	9041
615	16380	9014
616	16406	8987
617	16431	8960
618	16458	8934
619	16484	8907
620	16509	8879
621	16535	8852
622	16605	8849
623	16690	8853
624	16777	8858
625	16875	8868
626	16955	8870
627	16990	8846
628	17093	8859
629	17120	8831
630	17146	8804
631	17172	8776
632	17199	8749
633	17223	8720
634	17249	8692
635	17274	8664
636	17300	8636
637	17324	8608
638	17350	8580
639	17375	8552
640	17402	8524
641	17429	8497
642	17454	8469
643	17481	8442
644	17506	8413
645	17531	8386
646	17556	8357
647	17582	8330
648	17607	8301
649	17633	8274
650	17659	8246
651	17684	8218
652	17714	8192
653	17741	8165
654	17765	8136
655	17789	8108
656	17814	8080
657	17840	8052
658	17865	8024
659	17889	7995
660	17913	7967
661	17939	7939
662	17964	7911
663	17991	7885
664	18029	7862
665	18102	7855
666	18137	7831
667	18162	7803
668	18189	7776
669	18215	7748
670	18246	7722
671	18288	7701
672	18327	7679
673	18356	7653
674	18382	7625
675	18408	7597
676	18444	7574
677	18471	7546
678	18497	7518
679	18524	7491
680	18552	7464
681	18580	7437
682	18606	7410
683	18636	7383
684	18663	7356
685	18690	7329
686	18718	7302
687	18742	7273
688	18769	7246
689	18797	7219
690	18829	7193
691	18855	7166
692	18882	7138
693	18907	7110
694	18935	7083
695	18961	7056
696	18988	7028
697	19016	7001
698	19041	6973
699	19068	6946
700	19096	6919
701	19124	6892
702	19151	6865
703	19179	6838
704	19205	6810
705	19232	6783
706	19258	6755
707	19287	6728
708	19315	6701
709	19342	6674
710	19370	6647
711	19398	6620
712	19428	6594
713	19455	6566
714	19481	6539
715	19509	6512
716	19536	6484
717	19562	6457
718	19591	6430
719	19623	6405
720	19656	6379
721	19687	6353
722	19720	6327
723	19753	6302
724	19783	6276
725	19812	6249
726	19841	6222
727	19866	6194
728	19894	6167
729	19924	6141
730	19955	6114
731	19986	6088
732	20020	6063
733	20050	6037
734	20080	6010
735	20108	5983
736	20136	5956
737	20161	5928
738	20189	5901
739	20230	5877
740	20269	5853
741	20302	5828
742	20336	5802
743	20363	5775
744	20388	5747
745	20416	5719
746	20443	5692
747	20472	5665
748	20501	5638
749	20532	5612
750	20560	5585
751	20590	5558
752	20630	5534
753	20662	5508
754	20690	5481
755	20718	5453
756	20746	5426
757	20773	5398
758	20802	5371
759	20829	5344
760	20855	5316
761	20882	5289
762	20911	5262
763	20937	5234
764	20964	5206
765	20996	5180
766	21027	5154
767	21055	5126
768	21083	5099
769	21110	5072
770	21138	5044
771	21164	5017
772	21191	4989
773	21215	4961
774	21242	4933
775	21268	4906
776	21295	4878
777	21325	4851
778	21350	4823
779	21378	4796
780	21406	4769
781	21434	4741
782	21460	4714
783	21516	4693
784	21559	4668
785	21601	4644
786	21635	4618
787	21666	4591
788	21701	4565
789	21743	4541
790	21778	4515
791	21811	4488
792	21846	4462
793	21883	4437
794	21976	4423
795	22044	4403
796	22137	4388
797	22198	4367
798	22257	4345
799	22318	4324
800	22397	4306
801	22449	4282
802	22531	4265
803	22595	4243
804	22694	4228
805	22759	4207
806	22807	4182
807	22855	4158
808	22940	4140
809	22988	4115
810	23076	4097
811	23142	4075
812	23202	4052
813	23246	4026
814	23293	4001
815	23324	3973
816	23352	3944
817	23381	3916
818	23409	3887
819	23435	3858
820	23461	3829
821	23489	3800
822	23516	3771
823	23542	3742
824	23581	3715
825	23613	3687
826	23641	3659
827	23669	3630
828	23694	3601
829	23739	3575
830	23778	3548
831	23822	3521
832	23852	3493
833	23878	3464
834	23904	3435
835	23937	3407
836	23967	3378
837	23991	3349
838	24018	3320
839	24059	3293
840	24089	3265
841	24123	3237
842	24150	3208
843	24177	3179
844	24205	3151
845	24239	3123
846	24290	3097
847	24329	3069
848	24353	3040
849	24380	3011
850	24405	2982
851	24444	2955
852	24474	2926
853	24499	2897
854	24523	2868
855	24548	2839
856	24575	2810
857	24612	2782
858	24650	2754
859	24713	2730
860	24758	2702
861	24806	2676
862	24842	2648
863	24876	2620
864	24916	2592
865	24952	2564
866	24986	2536
867	25026	2508
868	25077	2481
869	25116	2453
870	25158	2426
871	25209	2399
872	25254	2372
873	25294	2344
874	25334	2316
875	25368	2287
876	25400	2259
877	25445	2231
878	25490	2203
879	25524	2175
880	25565	2147
881	25601	2118
882	25634	2090
883	25676	2062
884	25710	2033
885	25747	2005
886	25780	1976
887	25813	1947
888	25845	1918
889	25879	1890
890	25913	1861
891	25948	1832
892	25994	1804
893	26027	1775
894	26058	1746
895	26092	1718
896	26125	1689
897	26155	1660
898	26188	1631
899	26221	1602
900	26262	1574
901	26295	1545
902	26328	1516
903	26360	1487
904	26394	1458
905	26429	1429
906	26463	1400
907	26506	1372
908	26537	1342
909	26570	1313
910	26603	1284
911	26636	1255
912	26670	1226
913	26704	1197
914	26736	1168
915	26770	1139
916	26806	1110
917	26838	1081
918	26871	1052
919	26906	1023
920	26939	994
921	27002	966
922	27043	937
923	27078	908
924	27121	879
925	27153	850
926	27187	821
927	27241	792
928	27290	763
929	27335	734
930	27383	705
931	27417	676
932	27451	647
933	27488	618
934	27527	588
935	27569	559
936	27626	530
937	27688	501
938	27741	472
939	27788	443
940	27846	414
941	27898	385
942	27951	355
943	27994	326
944	28033	296
945	28066	267
946	28102	237
947	28137	207
948	28218	178
949	28257	148
950	28287	118
951	28356	89
952	28392	59
953	28428	29
954	28478	0
